IterTime,Bandwidth
0.053306,13506.896262
0.053481,13462.759423
0.053470,13465.520781
0.053443,13472.308928
0.053474,13464.440115
0.053460,13468.043010
0.053461,13467.742695
0.053417,13478.863274
0.053448,13471.046896
0.053425,13476.818115
0.053426,13476.577549
0.053470,13465.520781
0.053481,13462.699406
0.053455,13469.304479
0.053453,13469.785101
0.053416,13479.103922
0.053451,13470.265757
0.053481,13462.699406
0.053489,13460.719147
0.053472,13464.980426
0.053476,13464.019902
0.053524,13451.905067
0.053497,13458.679490
0.053475,13464.260021
0.053464,13467.021994
0.053444,13472.008423
0.053494,13459.459286
0.053469,13465.760952
0.053528,13450.886497
0.053436,13474.052122
0.053459,13468.283272
0.053458,13468.523542
0.053469,13465.700909
0.053460,13468.043010
0.053484,13461.979245
0.053459,13468.283272
0.053463,13467.262219
0.053418,13478.622635
0.053475,13464.199990
0.053463,13467.262219
0.053451,13470.265757
0.053533,13449.688375
0.053474,13464.500147
0.053478,13463.479668
0.053416,13479.103922
0.053434,13474.593205
0.053480,13462.939477
0.053455,13469.304479
0.053418,13478.562477
0.053452,13470.025424
0.053429,13475.855902
0.053449,13470.746447
0.053451,13470.325841
0.053438,13473.511083
0.053444,13472.068522
0.053478,13463.479668
0.053453,13469.785101
0.053434,13474.593205
0.053465,13466.721725
0.053472,13465.040463
0.053542,13447.352653
0.053474,13464.500147
0.053496,13458.979401
0.053482,13462.459344
0.053468,13466.001133
0.053437,13473.811655
0.053445,13471.828126
0.053525,13451.665390
0.053450,13470.566184
0.053495,13459.219339
0.053443,13472.308928
0.053474,13464.500147
0.053480,13462.999496
0.053436,13474.112240
0.053412,13480.126771
0.053465,13466.781777
0.053443,13472.308928
0.053440,13473.090304
0.053460,13468.043010
0.053513,13454.661974
0.053503,13457.180136
0.053424,13477.118835
0.053481,13462.699406
0.053495,13459.219339
0.053455,13469.244404
0.053447,13471.287265
0.053450,13470.566184
0.053428,13476.036306
0.053450,13470.566184
0.053458,13468.523542
0.053787,13386.135931
0.053475,13464.199990
0.053489,13460.719147
0.053453,13469.785101
0.053473,13464.740282
0.053433,13474.773576
0.053459,13468.283272
0.053456,13469.004108
0.053469,13465.760952
0.053490,13460.479156
0.053415,13479.344578
0.053494,13459.459286
0.053471,13465.220578
0.053524,13451.905067
0.053539,13448.131137
0.053526,13451.425721
0.053408,13481.089594
0.053458,13468.523542
0.053448,13471.046896
0.054059,13318.774279
0.053469,13465.760952
0.053422,13477.600014
0.053499,13458.199660
0.053451,13470.265757
0.053458,13468.523542
0.053473,13464.740282
0.053465,13466.721725
0.053423,13477.359420
0.053472,13464.980426
0.053424,13477.118835
0.053442,13472.549342
0.053443,13472.248826
0.053372,13490.243279
0.053460,13468.043010
0.053519,13453.163515
0.053472,13465.040463
0.053419,13478.321848
0.053480,13462.999496
0.053470,13465.460739
0.053478,13463.479668
0.053490,13460.479156
0.053439,13473.270634
0.053446,13471.587738
0.053458,13468.463473
0.053515,13454.182431
0.053474,13464.500147
0.053449,13470.746447
0.053425,13476.878258
0.053509,13455.681116
0.053431,13475.314717
0.053452,13470.025424
0.053441,13472.789764
0.053495,13459.219339
0.053479,13463.239578
0.053519,13453.163515
0.053504,13456.940271
0.053510,13455.441304
0.053436,13474.052122
0.053464,13467.021994
0.053485,13461.739208
0.053452,13470.025424
0.053446,13471.527642
0.053603,13432.040849
0.053508,13455.980894
0.053499,13458.199660
0.053454,13469.484708
0.053455,13469.304479
0.053481,13462.699406
0.053419,13478.321848
0.053419,13478.382004
0.053458,13468.523542
0.053489,13460.719147
0.053447,13471.347358
0.053440,13473.090304
0.053479,13463.239578
0.053456,13469.004108
0.053453,13469.785101
0.053461,13467.742695
0.053442,13472.549342
0.053430,13475.615370
0.053477,13463.719767
0.053487,13461.199157
0.053501,13457.719865
0.053459,13468.223205
0.053485,13461.739208
0.053441,13472.789764
0.053442,13472.549342
0.053462,13467.502453
0.053456,13469.004108
0.053486,13461.499180
0.053582,13437.300347
0.053494,13459.459286
0.053459,13468.283272
0.053496,13458.919418
0.053479,13463.239578
0.053493,13459.699241
0.053480,13462.999496
0.053474,13464.500147
0.053462,13467.502453
0.053469,13465.760952
0.053485,13461.679200
0.053482,13462.459344
0.053458,13468.523542
0.053521,13452.684079
0.053460,13467.982946
0.053471,13465.280618
0.053449,13470.746447
0.053451,13470.325841
0.053489,13460.659149
0.053507,13456.220725
0.053395,13484.400348
0.053485,13461.679200
0.053427,13476.336991
0.053461,13467.802757
0.053414,13479.645411
0.053434,13474.533083
0.053457,13468.823891
0.053409,13480.848876
0.053560,13442.863159
0.053542,13447.412533
0.053491,13460.179178
0.053459,13468.283272
0.053403,13482.353508
0.053440,13473.090304
0.053433,13474.773576
0.053417,13478.863274
0.053458,13468.523542
0.053459,13468.223205
0.053489,13460.719147
0.053453,13469.785101
0.053479,13463.239578
0.053482,13462.459344
0.053439,13473.270634
0.053478,13463.479668
0.053459,13468.283272
0.053488,13460.959148
0.053467,13466.241321
0.053497,13458.739471
0.053507,13456.220725
0.053465,13466.721725
0.053480,13462.999496
