IterTime,Bandwidth
0.011734,61360.104031
0.011616,61983.515938
0.011598,62080.355227
0.011673,61680.941176
0.011678,61654.496233
0.011610,62015.337605
0.011593,62107.166831
0.011585,62149.346175
0.011608,62025.527440
0.011622,61951.726911
0.011581,62171.097295
0.012129,59361.525367
0.011571,62224.900684
0.011603,62052.291697
0.011603,62053.566761
0.011598,62079.079061
0.011910,60453.594907
0.011609,62020.432104
0.011564,62262.105024
0.011576,62197.987354
0.011673,61680.941176
0.011600,62068.871624
0.011569,62235.159509
0.011612,62005.151117
0.011603,62052.291697
0.011597,62085.460414
0.011600,62068.871624
0.011585,62149.346175
0.011598,62079.079061
0.011606,62036.995008
0.011607,62031.897788
0.011590,62122.498149
0.011589,62127.610270
0.011584,62154.462716
0.011593,62105.889563
0.011606,62036.995008
0.011607,62031.897788
0.011592,62110.998951
0.011656,61771.782032
0.011572,62219.772540
0.011598,62079.079061
0.011590,62122.498149
0.011594,62102.058074
0.011606,62036.995008
0.011594,62100.781015
0.011606,62036.995008
0.011593,62105.889563
0.011569,62235.159509
0.011609,62021.705859
0.011577,62191.582849
0.011621,61956.810964
0.011611,62010.243943
0.011573,62213.363548
0.011572,62219.772540
0.011580,62176.217418
0.011597,62084.184038
0.011685,61618.014283
0.011591,62117.386869
0.011577,62191.582849
0.011599,62075.250879
0.011613,61998.786261
0.011622,61951.726911
0.011593,62105.889563
0.011635,61883.173770
0.011592,62110.998951
0.011593,62107.166831
0.011622,61950.456028
0.011580,62176.217418
0.012035,59826.040651
0.011888,60565.137379
0.011573,62213.363548
0.011596,62090.566441
0.011600,62068.871624
0.011683,61628.073956
0.011578,62186.460195
0.011602,62058.667543
0.011604,62047.191962
0.011608,62026.801405
0.011593,62105.889563
0.011590,62122.498149
0.011577,62192.863645
0.011566,62251.837315
0.011614,61993.695317
0.011584,62155.741983
0.011623,61945.373018
0.011614,61994.967975
0.011582,62164.698326
0.011578,62186.460195
0.011595,62095.673308
0.011584,62154.462716
0.011591,62117.386869
0.011654,61781.891980
0.011603,62052.291697
0.011578,62187.740780
0.011632,61898.394687
0.011571,62223.618569
0.011627,61925.049316
0.011596,62090.566441
0.011559,62289.073883
0.011601,62063.769164
0.011569,62235.159509
0.011608,62025.527440
0.011575,62203.111908
0.011593,62105.889563
0.011589,62128.888432
0.011594,62102.058074
0.011604,62047.191962
0.011618,61972.068131
0.011567,62246.704730
0.011694,61570.275648
0.011605,62042.093066
0.011580,62176.217418
0.011589,62127.610270
0.011597,62085.460414
0.011605,62042.093066
0.011579,62181.338385
0.011576,62197.987354
0.011592,62110.998951
0.011613,62000.059128
0.011598,62079.079061
0.011610,62016.611151
0.011617,61978.427501
0.011585,62149.346175
0.011623,61946.643692
0.011570,62230.029674
0.011587,62139.115620
0.011667,61712.452846
0.011614,61993.695317
0.011629,61914.892465
0.011588,62132.723233
0.011595,62095.673308
0.011600,62068.871624
0.011585,62149.346175
0.011645,61828.693569
0.011595,62095.673308
