IterTime,Bandwidth
0.027369,26307.114309
0.027356,26319.724592
0.027367,26309.176983
0.027342,26333.035812
0.027346,26329.132853
0.027349,26326.378520
0.027345,26330.280662
0.027373,26303.448132
0.027631,26057.646967
0.027328,26346.590358
0.027376,26300.241065
0.027405,26272.555396
0.027358,26317.889618
0.027374,26302.302661
0.027345,26330.051092
0.027329,26345.670965
0.027344,26331.198982
0.027347,26328.214678
0.027327,26347.739690
0.027355,26320.412774
0.027347,26328.444216
0.027321,26353.257878
0.027359,26316.742889
0.027320,26354.177801
0.027370,26306.197669
0.027343,26332.117365
0.027349,26326.378520
0.027335,26339.926211
0.027352,26323.395309
0.027327,26347.509815
0.027372,26304.364580
0.027323,26351.418225
0.027348,26327.296567
0.027354,26321.559823
0.027361,26314.908330
0.027367,26308.947781
0.027360,26315.825578
0.027336,26339.007283
0.027335,26339.696473
0.027354,26321.559823
0.027322,26352.338019
0.027358,26317.660264
0.027354,26321.559823
0.027628,26060.570245
0.027335,26339.926211
0.027363,26312.844758
0.027366,26309.864613
0.027345,26330.280662
0.027320,26354.407791
0.027395,26282.158690
0.027323,26351.418225
0.027352,26323.395309
0.027336,26338.777561
0.027333,26341.994034
0.027379,26297.492772
0.027327,26347.739690
0.027352,26323.395309
0.027377,26299.553938
0.027357,26318.577703
0.027341,26334.183962
0.027355,26320.642175
0.027334,26340.845203
0.027364,26311.927718
0.027341,26334.183962
0.027317,26357.167993
0.027343,26332.117365
0.027369,26307.114309
0.027325,26349.578829
0.027331,26343.602565
0.027365,26311.010743
0.027322,26352.338019
0.027350,26325.460537
0.027359,26316.742889
0.027343,26332.117365
0.027339,26336.021209
0.027338,26336.939929
0.027372,26304.364580
0.027354,26321.559823
0.027338,26336.939929
0.027342,26333.035812
0.027336,26339.007283
0.027303,26370.747400
0.027343,26332.117365
0.027349,26326.378520
0.027365,26311.010743
0.027345,26330.280662
0.027304,26369.596060
0.027328,26346.590358
0.027364,26311.927718
0.027332,26342.683380
0.027369,26307.114309
0.027341,26334.183962
0.027318,26356.247862
0.027319,26355.327794
0.027363,26312.844758
0.027358,26317.660264
0.027346,26329.362407
0.027325,26349.348922
0.027315,26359.238524
0.027340,26335.102553
0.027360,26315.825578
0.027337,26337.858713
0.027333,26341.764259
0.027323,26351.418225
0.027326,26348.659227
0.027339,26336.021209
0.027328,26346.590358
0.027361,26314.679029
0.027357,26318.807073
0.027370,26306.197669
0.027357,26318.807073
0.027356,26319.495207
0.027331,26343.602565
0.027304,26369.826320
0.027345,26330.280662
0.027364,26311.927718
0.027347,26328.214678
0.027317,26357.167993
0.027639,26050.229284
0.027319,26355.327794
0.027339,26336.021209
0.027392,26285.132562
0.027399,26278.270797
0.027315,26359.008449
0.027328,26346.590358
0.027362,26313.991147
0.027337,26337.858713
0.027326,26348.429337
0.027324,26350.498495
0.027303,26370.747400
0.027403,26274.384054
0.027369,26307.114309
0.027343,26332.346971
0.027373,26303.448132
0.027349,26326.378520
0.027384,26292.684643
0.027351,26324.313148
0.027341,26334.183962
0.027320,26354.177801
0.027357,26318.577703
0.027334,26340.845203
0.027334,26340.845203
0.027326,26348.659227
0.027341,26334.183962
0.027334,26340.845203
0.027371,26305.051959
0.027376,26300.470115
0.027356,26319.724592
0.027387,26289.709062
0.027354,26321.559823
0.027315,26359.238524
0.027361,26314.679029
0.027345,26330.280662
0.027338,26336.939929
0.027328,26346.590358
