IterTime,Bandwidth
0.011695,61565.254832
0.011585,62149.346175
0.011593,62105.889563
0.011590,62122.498149
0.012070,59652.323556
0.011597,62085.460414
0.011591,62117.386869
0.011560,62283.935157
0.011574,62208.237306
0.011557,62300.639119
0.011572,62218.490636
0.011591,62117.386869
0.011600,62068.871624
0.011577,62192.863645
0.011567,62245.421717
0.011559,62289.073883
0.011552,62326.355024
0.011573,62214.645241
0.011546,62358.529776
0.011590,62122.498149
0.011565,62256.970746
0.011588,62132.723233
0.011583,62160.859578
0.011554,62316.066115
0.011574,62209.518787
0.011555,62310.922934
0.011589,62127.610270
0.011581,62171.097295
0.011572,62219.772540
0.011574,62208.237306
0.011572,62219.772540
0.011551,62332.787318
0.011565,62255.687309
0.011574,62208.237306
0.011570,62230.029674
0.011578,62186.460195
0.011565,62256.970746
0.011556,62305.780602
0.011591,62117.386869
0.011551,62331.500753
0.011601,62063.769164
0.011570,62230.029674
0.011597,62085.460414
0.011581,62171.097295
0.011562,62273.660247
0.011564,62262.105024
0.011825,60888.740851
0.011911,60447.544587
0.011594,62102.058074
0.011570,62230.029674
0.011547,62354.667052
0.011563,62267.240149
0.011553,62321.210145
0.011556,62305.780602
0.011557,62299.353880
0.011562,62273.660247
0.011538,62402.340786
0.011565,62255.687309
0.011579,62182.618758
0.011543,62375.273779
0.011568,62241.572992
0.011553,62321.210145
0.011558,62294.213458
0.011567,62246.704730
0.011566,62250.554090
0.011574,62208.237306
0.011559,62289.073883
0.011559,62289.073883
0.011562,62273.660247
0.011587,62137.837037
0.011733,61365.091441
0.011565,62256.970746
0.011564,62262.105024
0.011597,62085.460414
0.011590,62122.498149
0.011568,62240.290190
0.011612,62005.151117
0.011569,62235.159509
0.011567,62246.704730
0.011560,62283.935157
0.011554,62316.066115
0.011570,62230.029674
0.011562,62272.376121
0.011545,62364.968713
0.011575,62203.111908
0.011566,62250.554090
0.011580,62176.217418
0.011568,62241.572992
0.011595,62095.673308
0.011591,62116.109180
0.011581,62171.097295
0.011615,61988.605210
0.011581,62171.097295
0.011590,62122.498149
0.011571,62224.900684
0.011551,62331.500753
0.011557,62300.639119
0.011564,62262.105024
0.011562,62272.376121
0.011574,62208.237306
0.011560,62283.935157
0.011553,62321.210145
0.011562,62273.660247
0.011545,62364.968713
0.011590,62122.498149
0.011573,62213.363548
0.011536,62413.948124
0.011566,62250.554090
0.011545,62364.968713
0.011559,62289.073883
0.011565,62256.970746
0.011558,62294.213458
0.011570,62230.029674
0.011567,62245.421717
0.011547,62353.379584
0.011561,62278.797278
0.011562,62272.376121
0.011563,62268.524063
0.011572,62219.772540
0.011584,62154.462716
0.011553,62321.210145
0.011561,62278.797278
0.011553,62321.210145
0.011575,62203.111908
0.011542,62380.427589
0.011577,62191.582849
0.011574,62209.518787
0.011559,62289.073883
0.011570,62230.029674
0.011564,62262.105024
0.011566,62250.554090
0.012135,59332.368266
0.011579,62181.338385
0.011835,60837.222345
0.011589,62128.888432
0.011559,62289.073883
0.011551,62332.787318
0.011556,62305.780602
0.011564,62262.105024
0.011581,62169.817396
0.011543,62375.273779
0.011566,62251.837315
0.011541,62386.871049
0.011545,62363.680819
0.011561,62278.797278
0.011554,62316.066115
0.011572,62218.490636
0.011551,62332.787318
0.011551,62331.500753
0.011571,62224.900684
0.011559,62289.073883
0.011540,62390.737764
0.011570,62230.029674
0.011585,62149.346175
