IterTime,Bandwidth
0.014237,50571.864356
0.014150,50883.736541
0.014139,50923.205909
0.014113,51016.976045
0.014149,50886.308766
0.014163,50836.625143
0.014140,50919.771359
0.014141,50915.478824
0.014149,50887.166231
0.014117,51002.328621
0.014143,50908.612272
0.014148,50890.596384
0.014141,50915.478824
0.014215,50650.747711
0.014135,50936.948741
0.014156,50862.311449
0.014155,50865.738252
0.014142,50912.045317
0.014128,50962.736554
0.014966,48109.011661
0.014146,50897.458076
0.014141,50915.478824
0.014144,50905.179691
0.014138,50926.640921
0.014137,50930.076398
0.014164,50833.202262
0.014156,50861.454821
0.014203,50694.110893
0.014129,50958.436772
0.014134,50941.244897
0.014142,50912.045317
0.014141,50916.337273
0.014119,50994.577508
0.014139,50923.205909
0.014136,50933.512337
0.014163,50836.625143
0.014123,50980.803565
0.014141,50915.478824
0.014184,50761.428091
0.014164,50833.202262
0.014107,51038.531664
0.014217,50643.952373
0.014136,50933.512337
0.014145,50900.889616
0.014122,50984.246353
0.014166,50826.357883
0.014151,50879.450079
0.014129,50959.296671
0.014154,50869.165516
0.014126,50969.617715
0.014139,50923.205909
0.014129,50958.436772
0.014135,50937.807914
0.014147,50894.026998
0.014139,50923.205909
0.014122,50984.246353
0.014205,50686.453172
0.014119,50995.438626
0.014132,50948.120255
0.014124,50977.361242
0.014161,50843.472288
0.014134,50941.244897
0.014153,50872.593241
0.014154,50869.165516
0.014126,50969.617715
0.014143,50908.612272
0.014126,50970.477991
0.014224,50618.486088
0.014119,50995.438626
0.014131,50952.418296
0.014170,50810.964768
0.014139,50923.205909
0.014139,50923.205909
0.014131,50951.558630
0.014153,50872.593241
0.014168,50818.660160
0.014135,50936.948741
0.014111,51024.733970
0.014133,50943.822939
0.014123,50980.803565
0.014149,50887.166231
0.014147,50894.026998
0.014133,50944.682344
0.014117,51002.328621
0.014127,50966.176902
0.014197,50715.394485
0.014147,50894.026998
0.014127,50966.176902
0.014146,50897.458076
0.014138,50926.640921
0.014128,50962.736554
0.014135,50936.948741
0.014127,50966.176902
0.014149,50887.166231
0.014130,50955.857251
0.014153,50872.593241
0.014136,50933.512337
0.014162,50840.048485
0.014138,50926.640921
0.014190,50740.105852
0.014159,50851.177530
0.014155,50864.881508
0.014142,50912.903650
0.014139,50922.347228
0.014170,50811.819696
0.014153,50872.593241
0.014124,50976.500734
0.014157,50858.885109
0.014153,50872.593241
0.014126,50969.617715
0.014164,50832.346614
0.014134,50941.244897
0.014133,50944.682344
0.014142,50912.045317
0.014175,50793.872237
0.014147,50894.026998
0.014116,51005.774317
0.014146,50897.458076
0.014129,50959.296671
0.014143,50908.612272
0.014123,50980.803565
0.014128,50962.736554
0.014127,50966.176902
0.014157,50858.028596
0.014144,50904.321618
0.014121,50987.689606
0.014114,51013.528835
0.014131,50951.558630
0.014164,50833.202262
0.014135,50936.948741
0.014155,50865.738252
0.014104,51048.884832
0.014138,50926.640921
0.014131,50951.558630
0.014144,50905.179691
0.014114,51012.667106
0.014123,50980.803565
0.014119,50995.438626
0.014142,50912.045317
0.014133,50944.682344
0.014136,50933.512337
0.014135,50937.807914
0.014237,50572.711257
0.014125,50973.058992
0.014145,50901.747573
0.014158,50854.602832
