time,rss,small,huge,cached,total
0.00,603889664,nan,nan,nan,nan
1.46,603889664,2503122,4882,10736885760,69476352
2.64,603889664,nan,nan,nan,nan
4.14,605986816,2503059,4882,10736885760,69476352
5.14,608227328,nan,nan,nan,nan
6.64,608497664,2502807,4881,10736885760,69476352
7.65,608497664,nan,nan,nan,nan
9.15,608497664,2502429,4881,10736885760,69484544
10.15,1047982080,nan,nan,nan,nan
12.16,5810769920,2501995,4880,10736885760,1180721152
13.66,9237520384,nan,nan,nan,nan
15.66,9237520384,907263,778,10736885760,3937366016
16.66,9237520384,nan,nan,nan,nan
18.16,9237520384,2501888,4113,10736885760,70455296
19.17,9237520384,nan,nan,nan,nan
20.67,9237520384,2501132,4113,10736885760,70451200
21.67,9237520384,nan,nan,nan,nan
23.17,9237520384,2500944,4113,10736885760,70455296
24.17,9237520384,nan,nan,nan,nan
25.67,9237520384,2500629,4113,10736885760,70590464
26.68,9237520384,nan,nan,nan,nan
28.18,9237520384,2500440,4113,10736885760,70578176
29.18,9237520384,nan,nan,nan,nan
30.68,9237520384,2500314,4113,10736885760,70586368
31.69,9237520384,nan,nan,nan,nan
33.19,9237520384,2500188,4113,10736885760,70582272
34.19,9237520384,nan,nan,nan,nan
35.69,9237520384,2500125,4113,10736885760,70586368
36.69,9237520384,nan,nan,nan,nan
38.19,9237520384,2499936,4113,10736885760,70586368
39.20,9237520384,nan,nan,nan,nan
40.70,9237520384,2499873,4113,10736885760,70590464
42.20,9237520384,nan,nan,nan,nan
44.20,9239617536,1262246,2446,10736885760,6205157376
45.71,9239617536,nan,nan,nan,nan
47.21,9239617536,2503265,4514,10736885760,70590464
48.21,9239617536,nan,nan,nan,nan
49.71,9239539712,2502509,4514,10736885760,70717440
50.71,9239572480,nan,nan,nan,nan
52.22,9239572480,2502383,4514,10736885760,70713344
53.22,9239576576,nan,nan,nan,nan
54.72,9239576576,2502131,4514,10736885760,70717440
55.72,9239576576,nan,nan,nan,nan
57.22,9239576576,2502131,4514,10736885760,70709248
58.22,9239576576,nan,nan,nan,nan
59.73,9239576576,2501816,4514,10736885760,70717440
60.73,9239576576,nan,nan,nan,nan
62.23,9239576576,2501690,4514,10736885760,70705152
63.23,9239576576,nan,nan,nan,nan
64.73,9239576576,2501627,4514,10736885760,70844416
65.74,9239576576,nan,nan,nan,nan
67.24,9239576576,2503050,4545,10736885760,70852608
68.24,9239576576,nan,nan,nan,nan
69.74,9239576576,2502673,4545,10736885760,70852608
70.74,9239576576,nan,nan,nan,nan
72.75,9239580672,2502303,4545,10736885760,1309523968
74.25,9241677824,nan,nan,nan,nan
76.25,9241677824,1393870,767,10736885760,2367553536
77.25,9241661440,nan,nan,nan,nan
78.75,9241661440,2501741,3673,10736885760,70852608
79.75,9241661440,nan,nan,nan,nan
81.25,9241661440,2501363,3673,10736885760,70852608
82.25,9241661440,nan,nan,nan,nan
83.76,9241661440,2501304,3673,10736885760,70844416
84.76,9241661440,nan,nan,nan,nan
86.26,9241661440,2501178,3673,10736885760,70848512
87.26,9241731072,nan,nan,nan,nan
88.76,9241731072,2501052,3673,10736885760,70844416
89.76,9241731072,nan,nan,nan,nan
91.26,9241731072,2500926,3673,10736885760,70983680
92.27,9241731072,nan,nan,nan,nan
93.77,9241731072,2500233,3673,10736885760,70975488
94.77,9241731072,nan,nan,nan,nan
96.27,9241731072,2500170,3673,10736885760,71114752
97.27,9241731072,nan,nan,nan,nan
98.77,9241731072,2500107,3673,10736885760,71114752
99.77,9241731072,nan,nan,nan,nan
101.27,9241731072,2499729,3673,10736885760,71114752
102.77,9241731072,nan,nan,nan,nan
104.78,9241731072,1053971,2038,10736885760,7422812160
106.28,9241731072,nan,nan,nan,nan
107.78,9241731072,2502477,4305,10736885760,71110656
108.78,9241731072,nan,nan,nan,nan
110.28,9241731072,2501911,4305,10736885760,71114752
111.28,9241731072,nan,nan,nan,nan
112.78,9241735168,2501722,4305,10736885760,71114752
113.78,9241735168,nan,nan,nan,nan
115.29,9241735168,2501344,4305,10736885760,71094272
116.29,9241735168,nan,nan,nan,nan
117.79,9241735168,2501281,4305,10736885760,71245824
118.79,9241735168,nan,nan,nan,nan
120.29,9241735168,2501155,4305,10736885760,71229440
121.29,9241735168,nan,nan,nan,nan
122.79,9241735168,2500903,4305,10736885760,71241728
123.79,9241735168,nan,nan,nan,nan
125.29,9241849856,2500840,4305,10736885760,71229440
126.30,9241849856,nan,nan,nan,nan
127.80,9241849856,2500714,4305,10736885760,71233536
128.80,9241849856,nan,nan,nan,nan
130.30,9241849856,2500651,4305,10736885760,71245824
131.80,9246113792,nan,nan,nan,nan
133.80,9246113792,1030058,1989,10736885760,7462559744
135.30,9246113792,nan,nan,nan,nan
136.81,9246113792,2503691,4651,10736885760,71245824
137.81,9246113792,nan,nan,nan,nan
139.31,9246113792,2503003,4651,10736885760,71237632
140.31,9246167040,nan,nan,nan,nan
141.81,9246167040,2502562,4651,10736885760,71237632
142.81,9246167040,nan,nan,nan,nan
144.31,9246167040,2502121,4651,10736885760,71241728
