IterTime,Bandwidth
0.022637,31806.488741
0.020791,34630.279345
0.010038,71726.453697
0.009997,72022.391605
0.009970,72217.014133
0.009980,72144.553859
0.009989,72079.119746
0.009974,72187.667448
0.009977,72166.966496
0.009975,72179.040608
0.009955,72325.977870
0.009987,72094.606570
0.009964,72258.485392
0.009982,72130.768386
0.010000,72000.068665
0.009978,72158.344603
0.010082,71414.356185
0.010093,71336.755722
0.009976,72172.140621
0.009982,72130.768386
0.009971,72208.380278
0.009981,72137.660464
0.010034,71755.426508
0.009981,72137.660464
0.009955,72325.977870
0.009987,72094.606570
0.009982,72130.768386
0.009988,72086.001957
0.009975,72180.765811
0.009996,72029.262987
0.009971,72208.380278
0.009977,72166.966496
0.009985,72106.656479
0.009976,72173.865494
0.009957,72310.391495
0.009978,72158.344603
0.009979,72151.448572
0.009974,72187.667448
0.010065,71536.157290
0.009979,72151.448572
0.009984,72115.266023
0.009985,72108.378223
0.010046,71670.279096
0.009974,72187.667448
0.010055,71605.702091
0.009986,72101.491739
0.009981,72137.660464
0.009973,72194.570404
0.009971,72208.380278
0.009979,72151.448572
0.009985,72108.378223
0.010087,71378.908953
0.009994,72043.009686
0.009958,72303.466373
0.009991,72065.359265
0.009965,72253.298880
0.009985,72106.656479
0.009968,72232.560276
0.009991,72063.639574
0.010049,71649.873778
0.009997,72020.673964
0.009949,72369.308634
0.009973,72194.570404
0.009970,72217.014133
0.009967,72239.471821
0.010018,71869.841738
0.009992,72058.480995
0.010038,71728.157332
0.009968,72230.832596
0.009983,72122.155139
0.010022,71842.485548
0.009982,72130.768386
0.009969,72223.922703
0.009967,72237.743811
0.009977,72166.966496
0.009969,72223.922703
0.009987,72094.606570
0.009980,72144.553859
0.009984,72115.266023
0.009960,72289.620108
0.010074,71470.130165
0.009961,72282.698964
0.009968,72230.832596
0.009986,72099.770324
0.009983,72123.877624
0.009952,72348.503390
0.010013,71905.778370
0.009944,72405.746619
0.009977,72165.241953
0.010085,71394.096314
0.009986,72099.770324
0.009978,72158.344603
0.009962,72275.779145
0.010640,67668.254907
0.010146,70964.607684
0.009982,72129.045572
0.009972,72201.474681
0.010037,71734.972683
0.009971,72210.106884
0.010004,71970.897998
0.010068,71514.134697
0.009983,72123.877624
0.009980,72144.553859
0.009988,72087.722716
0.009965,72251.570208
0.009989,72079.119746
0.009970,72217.014133
0.009957,72310.391495
0.009975,72180.765811
0.010009,71934.896263
0.009993,72049.885003
0.010051,71634.577413
0.009967,72239.471821
0.009977,72165.241953
0.010001,71993.202851
0.009975,72180.765811
0.009965,72253.298880
0.009991,72065.359265
0.009990,72072.238849
0.009978,72160.068817
0.009983,72123.877624
0.010048,71656.674260
0.010006,71957.178803
0.009973,72194.570404
0.010011,71921.190788
0.009976,72173.865494
0.009997,72020.673964
0.009975,72180.765811
0.009998,72013.804221
0.009974,72187.667448
0.010001,71993.202851
0.009969,72223.922703
0.009973,72196.296349
0.009984,72115.266023
0.010073,71478.588369
0.010012,71914.340009
0.009972,72201.474681
0.009966,72246.384689
0.010004,71970.897998
0.009962,72274.049397
0.009998,72015.521534
0.010041,71706.016384
0.009972,72201.474681
0.009983,72122.155139
0.010028,71799.783167
0.010001,71991.486602
0.009982,72130.768386
0.009966,72246.384689
0.009996,72027.545019
0.009983,72123.877624
0.009986,72099.770324
0.009971,72210.106884
0.010015,71892.083988
0.010001,71993.202851
0.009995,72036.135681
0.009986,72101.491739
0.010061,71563.280646
0.009964,72260.214395
0.009976,72173.865494
0.009971,72208.380278
0.009991,72065.359265
0.009969,72223.922703
0.010048,71654.974018
0.009950,72362.372223
0.010001,71991.486602
0.009978,72158.344603
0.009964,72260.214395
0.009973,72194.570404
0.009983,72122.155139
0.009979,72151.448572
0.009976,72173.865494
0.009982,72130.768386
0.009988,72086.001957
0.009980,72144.553859
0.009983,72122.155139
0.009975,72180.765811
0.009976,72172.140621
0.009983,72123.877624
0.010004,71972.613265
0.010073,71478.588369
0.009972,72201.474681
0.009984,72115.266023
0.009991,72065.359265
0.010075,71463.365043
0.009983,72122.155139
0.009980,72144.553859
0.009974,72187.667448
0.009979,72151.448572
0.009993,72051.604037
0.009971,72208.380278
0.009988,72087.722716
0.009982,72129.045572
0.009982,72129.045572
0.010027,71806.612136
0.009971,72210.106884
0.010146,70962.940126
0.010138,71019.681106
0.009963,72267.131234
0.009999,72008.652773
0.010009,71934.896263
0.009987,72092.885483
0.010039,71719.639965
0.010572,68104.706148
0.010079,71436.317358
0.009978,72158.344603
0.009995,72036.135681
0.009975,72180.765811
0.009967,72237.743811
0.009984,72115.266023
0.009984,72115.266023
0.009977,72165.241953
0.009984,72116.988179
0.009980,72144.553859
0.009991,72065.359265
0.009975,72180.765811
0.010048,71654.974018
0.009961,72282.698964
0.009988,72086.001957
0.009994,72043.009686
0.010011,71921.190788
0.009985,72108.378223
0.010014,71898.930527
0.009991,72065.359265
0.010170,70796.579145
0.009974,72187.667448
0.010022,71840.776477
0.009991,72065.359265
0.009980,72144.553859
0.010022,71840.776477
0.009975,72180.765811
0.009990,72072.238849
0.009991,72065.359265
0.009978,72158.344603
0.009968,72230.832596
0.009974,72187.667448
0.009997,72020.673964
0.009965,72253.298880
0.009975,72180.765811
0.009986,72101.491739
0.009969,72223.922703
0.010039,71721.343276
0.009977,72165.241953
0.010002,71986.338347
0.009978,72158.344603
0.010066,71527.685457
0.009973,72194.570404
0.010051,71634.577413
0.009989,72079.119746
0.009957,72310.391495
0.010014,71898.930527
0.009976,72173.865494
0.009980,72144.553859
0.009999,72006.935788
0.009980,72144.553859
0.010452,68886.126052
0.009993,72049.885003
0.009977,72165.241953
0.009969,72223.922703
0.009965,72253.298880
0.009990,72072.238849
0.009991,72063.639574
0.009980,72144.553859
0.009971,72210.106884
0.010025,71820.273973
0.010050,71641.374991
0.009981,72137.660464
0.009974,72187.667448
0.009975,72180.765811
0.010056,71598.911281
0.009986,72101.491739
0.009976,72172.140621
0.010003,71979.475152
0.009978,72160.068817
0.010004,71970.897998
0.009976,72172.140621
0.010008,71943.464837
0.010000,72000.068665
0.009970,72215.287197
0.009979,72151.448572
0.009982,72130.768386
0.009970,72215.287197
0.009982,72130.768386
0.009954,72332.907305
0.009988,72086.001957
0.009993,72049.885003
0.010078,71443.077360
0.009979,72151.448572
0.009997,72022.391605
0.010001,71991.486602
0.009968,72232.560276
0.009981,72137.660464
0.010059,71576.850039
0.009967,72239.471821
0.009977,72165.241953
0.010081,71421.112031
0.009998,72015.521534
0.009997,72020.673964
0.009980,72144.553859
0.010035,71748.607270
0.010117,71166.962342
0.009975,72180.765811
0.009989,72079.119746
0.009977,72166.966496
0.009990,72072.238849
0.009996,72027.545019
0.010077,71449.838641
0.009982,72130.768386
0.009988,72086.001957
0.009976,72172.140621
0.009985,72108.378223
0.009977,72166.966496
0.010006,71957.178803
0.009960,72289.620108
0.010071,71492.125660
0.009977,72165.241953
0.009978,72160.068817
0.009982,72129.045572
0.009989,72079.119746
0.009965,72253.298880
0.009975,72180.765811
0.009967,72239.471821
0.009978,72158.344603
0.009982,72129.045572
0.010001,71993.202851
0.009987,72092.885483
0.009967,72239.471821
0.010065,71534.462763
0.009998,72013.804221
0.009982,72129.045572
0.009980,72144.553859
0.009999,72006.935788
0.009978,72160.068817
0.010011,71919.477971
0.009992,72058.480995
0.009970,72215.287197
0.010062,71556.497879
0.009963,72267.131234
0.009965,72253.298880
0.009976,72173.865494
0.009994,72043.009686
0.009976,72172.140621
0.009982,72130.768386
0.009988,72086.001957
0.010018,71869.841738
0.010013,71907.490535
0.010004,71970.897998
0.010007,71950.321166
0.010050,71641.374991
0.010005,71964.037747
0.009971,72208.380278
0.009992,72058.480995
0.009964,72260.214395
0.010014,71898.930527
0.009973,72194.570404
0.009995,72036.135681
0.009976,72173.865494
0.010008,71941.750959
0.009986,72101.491739
0.010079,71434.627558
0.009983,72123.877624
0.009975,72180.765811
0.009985,72108.378223
0.009977,72166.966496
0.009981,72137.660464
0.009987,72092.885483
0.009992,72058.480995
0.009994,72043.009686
0.010060,71570.064700
0.009998,72013.804221
0.010050,71643.074587
0.009990,72072.238849
0.009983,72122.155139
0.009978,72158.344603
0.009976,72173.865494
0.009996,72029.262987
0.009967,72239.471821
0.009986,72101.491739
0.009975,72180.765811
0.010006,71957.178803
0.009986,72101.491739
0.010063,71549.716398
0.009976,72173.865494
0.010029,71791.248782
0.009984,72115.266023
0.010003,71977.759558
0.009967,72239.471821
0.009984,72116.988179
0.009975,72179.040608
0.010073,71478.588369
0.009971,72210.106884
0.009976,72172.140621
0.009965,72253.298880
0.009982,72129.045572
0.009999,72008.652773
0.009978,72158.344603
0.009995,72036.135681
0.009992,72056.761632
0.009977,72166.966496
0.010051,71634.577413
0.009981,72137.660464
0.010154,70907.954636
0.010106,71244.193640
0.009995,72036.135681
0.010078,71443.077360
0.009967,72237.743811
0.009968,72230.832596
0.009984,72115.266023
0.010555,68213.929661
0.010041,71706.016384
0.010012,71912.627518
0.009978,72160.068817
0.010038,71726.453697
0.009960,72289.620108
0.009989,72079.119746
0.009987,72092.885483
0.009993,72051.604037
0.009982,72129.045572
0.010034,71755.426508
0.009981,72137.660464
0.009969,72223.922703
0.009981,72137.660464
0.009989,72079.119746
0.010004,71970.897998
0.009974,72187.667448
0.009965,72253.298880
0.010113,71195.484829
0.009983,72122.155139
0.010001,71993.202851
0.009974,72187.667448
0.010077,71449.838641
0.009986,72099.770324
0.009972,72203.200956
0.009972,72201.474681
0.009999,72006.935788
0.009973,72194.570404
0.009978,72158.344603
0.010004,71972.613265
