IterTime,Bandwidth
0.068536,10505.421188
0.068416,10523.872497
0.068314,10539.555649
0.068583,10498.226644
0.068347,10534.481979
0.068341,10535.400760
0.068512,10509.113586
0.068451,10518.484173
0.068421,10523.065730
0.068445,10519.400165
0.068416,10523.872497
0.068435,10520.939391
0.068393,10527.394383
0.068442,10519.839898
0.068536,10505.421188
0.068445,10519.400165
0.068441,10520.023131
0.068578,10498.993106
0.069183,10407.164228
0.069118,10416.964629
0.069161,10410.500755
0.068837,10459.502291
0.068892,10451.140597
0.068795,10465.882092
0.068802,10464.830339
0.069106,10418.761575
0.068856,10456.604952
0.068818,10462.401236
0.069385,10376.910532
0.068869,10454.613963
0.068722,10476.992794
0.068867,10454.939709
0.068815,10462.836216
0.068897,10450.381106
0.068694,10481.247241
0.068708,10479.137767
0.068970,10439.326745
0.068805,10464.358933
0.068809,10463.742542
0.068843,10458.560480
0.068895,10450.706588
0.068787,10467.079171
0.068826,10461.168988
0.068863,10455.555063
0.068872,10454.143476
0.068864,10455.410267
0.068859,10456.134286
0.068835,10459.792113
0.068935,10444.634253
0.068818,10462.364989
0.069001,10434.637522
0.069117,10417.144296
0.069200,10404.618427
0.069117,10417.108362
0.068885,10452.189599
0.069063,10425.271705
0.069009,10433.411805
0.069063,10425.271705
0.069663,10335.465112
0.068898,10450.236453
0.068944,10443.261727
0.068988,10436.584842
0.068952,10442.033983
0.069065,10424.983792
0.068931,10445.212266
0.068873,10454.034908
0.068964,10440.229001
0.068969,10439.471095
0.069143,10413.193061
0.068872,10454.179666
0.068875,10453.709218
0.068869,10454.613963
0.068838,10459.357386
0.068881,10452.804630
0.068960,10440.842625
0.068894,10450.815087
0.068871,10454.324427
0.068938,10444.164664
0.068902,10449.657883
0.068938,10444.164664
0.069056,10426.315521
0.068970,10439.326745
0.069031,10430.096603
0.069157,10411.074997
0.069171,10408.993672
0.068962,10440.517756
0.069006,10433.880428
0.068887,10451.900198
0.069537,10354.211185
0.068965,10440.084630
0.069253,10396.666345
0.068901,10449.766360
0.068962,10440.553852
0.068969,10439.471095
0.068898,10450.236453
0.068884,10452.370483
0.069006,10433.880428
0.068920,10446.874412
0.069037,10429.196096
0.068971,10439.182398
0.069009,10433.411805
0.069264,10395.020137
0.069009,10433.411805
0.068909,10448.573238
0.068866,10455.084492
0.068972,10439.038055
0.068988,10436.584842
0.068946,10442.972820
0.068977,10438.244242
0.068994,10435.683215
0.068869,10454.650156
0.069122,10416.353809
0.069009,10433.411805
0.068963,10440.373377
0.069054,10426.639506
0.069005,10434.024628
0.069160,10410.644309
0.069702,10329.667250
0.069027,10430.709036
0.068971,10439.182398
0.068997,10435.214430
0.069075,10423.472513
0.069036,10429.340167
0.068978,10438.099926
0.068991,10436.152041
0.068963,10440.373377
0.068844,10458.415601
0.068958,10441.167514
0.068985,10437.053749
0.068928,10445.681949
0.068998,10435.106255
0.068986,10436.909465
0.068935,10444.634253
0.069036,10429.340167
0.069052,10426.927510
0.069022,10431.429637
0.068896,10450.561927
0.068943,10443.406186
0.069050,10427.215529
0.068959,10440.987017
0.068896,10450.525762
0.068986,10436.909465
0.068918,10447.199676
0.068967,10439.759808
0.069210,10403.113046
0.069031,10430.096603
0.069071,10424.084169
0.069677,10333.378546
0.069080,10422.717038
0.068841,10458.850250
0.068939,10444.020183
0.069027,10430.709036
0.068970,10439.326745
0.068936,10444.453636
0.068986,10436.909465
0.069173,10408.670782
0.068972,10439.038055
0.068918,10447.199676
0.068929,10445.537427
0.068964,10440.229001
0.068888,10451.719331
0.068950,10442.358946
0.068971,10439.182398
0.068991,10436.152041
0.068952,10442.033983
0.068988,10436.584842
0.069143,10413.228968
0.069059,10425.847577
0.068916,10447.488817
0.068971,10439.182398
0.068914,10447.814120
0.068958,10441.131414
0.068985,10437.053749
0.068960,10440.842625
0.068951,10442.214515
0.068996,10435.394727
0.068967,10439.759808
0.069758,10321.405946
0.069043,10428.295745
0.069195,10405.371281
0.069039,10428.907967
0.069010,10433.267622
0.068875,10453.709218
0.068969,10439.471095
0.068948,10442.647819
0.068970,10439.326745
0.069004,10434.204884
0.069262,10395.306396
0.069051,10427.071518
0.068986,10436.909465
0.069007,10433.736232
0.068954,10441.745144
0.068899,10450.055643
0.069003,10434.349092
0.068943,10443.406186
0.069004,10434.204884
0.069072,10423.904263
0.068921,10446.729857
0.068963,10440.373377
0.069010,10433.267622
0.068999,10434.925968
0.068912,10448.139442
0.068978,10438.099926
0.069053,10426.783506
