IterTime,Bandwidth
0.010192,70644.214466
0.010005,71964.037747
0.009988,72086.001957
0.009980,72144.553859
0.009974,72187.667448
0.010033,71763.952378
0.009957,72310.391495
0.009994,72043.009686
0.010051,71634.577413
0.010040,71712.827527
0.009979,72151.448572
0.009988,72087.722716
0.009978,72160.068817
0.009970,72215.287197
0.009992,72058.480995
0.009970,72217.014133
0.009947,72383.185446
0.009970,72217.014133
0.009961,72280.968885
0.010000,72000.068665
0.009937,72456.126107
0.009975,72180.765811
0.009972,72201.474681
0.009991,72065.359265
0.009966,72246.384689
0.010001,71991.486602
0.009968,72232.560276
0.009989,72079.119746
0.009979,72151.448572
0.009970,72217.014133
0.010048,71656.674260
0.009980,72144.553859
0.009986,72099.770324
0.009974,72187.667448
0.009956,72317.317943
0.009991,72065.359265
0.009956,72317.317943
0.009979,72151.448572
0.009969,72223.922703
0.009997,72022.391605
0.009965,72253.298880
0.009946,72391.861156
0.009974,72187.667448
0.009976,72173.865494
0.009956,72319.049763
0.009971,72208.380278
0.010519,68447.390752
0.009979,72151.448572
0.009966,72246.384689
0.009974,72187.667448
0.009951,72355.437142
0.010046,71670.279096
0.010178,70740.193956
0.009971,72210.106884
0.009956,72317.317943
0.009987,72094.606570
0.009956,72317.317943
0.009985,72108.378223
0.009962,72274.049397
0.009967,72237.743811
0.009964,72260.214395
0.009960,72289.620108
0.009952,72346.770160
0.009972,72201.474681
0.009958,72305.197529
0.009968,72232.560276
0.009959,72294.811836
0.009957,72312.122983
0.009954,72332.907305
0.009959,72296.542577
0.009980,72142.830387
0.010036,71741.789329
0.009962,72275.779145
0.009990,72070.518830
0.009945,72398.803222
0.009959,72296.542577
0.009958,72303.466373
0.009974,72187.667448
0.009962,72275.779145
0.009959,72296.542577
0.009992,72058.480995
0.009965,72253.298880
0.009963,72267.131234
0.009984,72115.266023
0.009958,72303.466373
0.009962,72275.779145
0.009965,72251.570208
0.009962,72275.779145
0.009958,72303.466373
0.009958,72303.466373
0.009959,72296.542577
0.009968,72230.832596
0.010028,71798.076128
0.009972,72203.200956
0.009961,72280.968885
0.010119,71153.547901
0.009973,72194.570404
0.010038,71728.157332
0.009963,72267.131234
0.009965,72253.298880
0.009970,72215.287197
0.009993,72051.604037
0.009965,72253.298880
0.010027,71804.904772
0.009952,72348.503390
0.009965,72251.570208
0.009966,72246.384689
0.010008,71941.750959
0.009965,72253.298880
0.009988,72086.001957
0.009960,72289.620108
0.009960,72289.620108
0.010031,71777.597984
0.009961,72280.968885
0.009945,72398.803222
0.009946,72390.125848
0.009970,72217.014133
0.009990,72070.518830
0.009962,72275.779145
0.009981,72135.937321
0.009944,72405.746619
0.009969,72223.922703
0.009970,72217.014133
0.009948,72376.246375
0.009973,72194.570404
0.009965,72253.298880
0.009969,72223.922703
0.009958,72303.466373
0.009979,72151.448572
0.009966,72244.656348
0.009995,72036.135681
0.009961,72282.698964
0.009959,72294.811836
0.010030,71786.129124
0.009978,72158.344603
0.009960,72289.620108
0.009973,72194.570404
0.009959,72296.542577
0.009970,72215.287197
0.009966,72246.384689
0.009970,72217.014133
0.009965,72251.570208
0.009968,72232.560276
0.009969,72223.922703
0.009983,72122.155139
0.009940,72433.533532
0.009980,72144.553859
0.009962,72275.779145
0.009975,72179.040608
0.009961,72282.698964
0.009971,72210.106884
0.009963,72267.131234
0.009960,72287.889697
0.009962,72275.779145
0.010065,71534.462763
0.009985,72108.378223
0.009972,72201.474681
0.009944,72405.746619
0.009964,72260.214395
0.009967,72237.743811
0.009946,72391.861156
0.009951,72355.437142
0.009955,72325.977870
0.009963,72267.131234
0.009963,72267.131234
0.010027,71806.612136
0.009956,72317.317943
0.009940,72435.270922
0.009960,72287.889697
0.009972,72203.200956
0.009969,72223.922703
0.009951,72353.703579
0.009969,72223.922703
0.009963,72267.131234
0.010057,71592.121758
0.009945,72398.803222
0.009987,72092.885483
0.009950,72362.372223
0.009980,72142.830387
0.009954,72332.907305
0.009970,72217.014133
0.009966,72244.656348
0.009987,72094.606570
0.009953,72339.838068
0.009938,72449.173044
0.009994,72043.009686
0.009970,72217.014133
0.009938,72449.173044
0.009961,72280.968885
0.009955,72325.977870
0.009971,72208.380278
0.009984,72115.266023
0.009955,72325.977870
0.009981,72135.937321
0.009943,72414.427739
0.010050,71641.374991
0.009984,72115.266023
0.010115,71180.381841
0.009960,72289.620108
0.009969,72223.922703
0.009999,72006.935788
0.009971,72210.106884
0.009965,72251.570208
0.009977,72166.966496
0.009953,72339.838068
0.009967,72237.743811
0.009960,72289.620108
0.009985,72108.378223
0.009952,72346.770160
0.009947,72383.185446
0.009960,72289.620108
0.009976,72172.140621
0.009959,72296.542577
0.009996,72029.262987
0.009952,72346.770160
