time,rss,small,huge,cached,total
0.00,584388608,nan,nan,nan,nan
1.01,588582912,2509413,4891,10736885760,69140480
2.69,4105773056,nan,nan,nan,nan
4.69,6964322304,1696532,3291,10736885760,4095885312
6.19,9227243520,nan,nan,nan,nan
8.20,9227304960,516182,770,10736885760,6165733376
9.20,670924800,nan,nan,nan,nan
10.70,670924800,2508830,4862,10736885760,70443008
11.70,671313920,nan,nan,nan,nan
13.21,671211520,2509133,4860,10736885760,70438912
14.21,671211520,nan,nan,nan,nan
15.71,671211520,2509143,4859,10736885760,70434816
16.71,671211520,nan,nan,nan,nan
18.21,671211520,2509268,4859,10736885760,70447104
19.22,669114368,nan,nan,nan,nan
20.72,669114368,2509237,4860,10736885760,70569984
21.72,669114368,nan,nan,nan,nan
23.22,669114368,2509150,4860,10736885760,70569984
24.23,669114368,nan,nan,nan,nan
25.73,669114368,2509133,4859,10736885760,70696960
26.73,669114368,nan,nan,nan,nan
28.23,669118464,2509136,4860,10736885760,70688768
29.24,669208576,nan,nan,nan,nan
30.74,669208576,2509027,4860,10736885760,70701056
32.24,3846393856,nan,nan,nan,nan
34.25,6738366464,1754955,3392,10736885760,3914620928
35.75,9250754560,nan,nan,nan,nan
37.76,9252851712,538192,759,10736885760,6192553984
38.76,4286795776,nan,nan,nan,nan
40.26,704860160,2509001,4844,10736885760,70705152
41.26,704860160,nan,nan,nan,nan
42.77,704860160,2508994,4845,10736885760,70696960
43.77,704860160,nan,nan,nan,nan
45.27,704860160,2508999,4844,10736885760,70705152
46.27,704860160,nan,nan,nan,nan
47.77,704860160,2509029,4845,10736885760,70832128
48.78,704860160,nan,nan,nan,nan
50.28,704860160,2508939,4844,10736885760,70836224
51.28,704860160,nan,nan,nan,nan
52.78,704860160,2508937,4844,10736885760,70828032
53.79,704978944,nan,nan,nan,nan
55.29,704978944,2508996,4844,10736885760,70828032
56.29,704978944,nan,nan,nan,nan
57.79,704978944,2509038,4844,10736885760,70832128
58.80,704978944,nan,nan,nan,nan
60.30,704978944,2508995,4844,10736885760,70832128
61.80,3871686656,nan,nan,nan,nan
63.81,6740594688,1760192,3405,10736885760,3913961472
65.31,9248788480,nan,nan,nan,nan
67.31,9248788480,621469,760,10736885760,5930319872
68.32,9248788480,nan,nan,nan,nan
69.82,717574144,2508850,4834,10736885760,70967296
70.82,717574144,nan,nan,nan,nan
72.32,717574144,2508845,4833,10736885760,70955008
73.32,717574144,nan,nan,nan,nan
74.83,717574144,2508858,4833,10736885760,70971392
75.83,717574144,nan,nan,nan,nan
77.33,717574144,2508884,4832,10736885760,70963200
78.33,717631488,nan,nan,nan,nan
79.84,717631488,2508846,4831,10736885760,70967296
80.84,717631488,nan,nan,nan,nan
82.34,717631488,2508778,4831,10736885760,70967296
83.34,717631488,nan,nan,nan,nan
84.84,717631488,2508834,4831,10736885760,70963200
85.85,717631488,nan,nan,nan,nan
87.35,717631488,2508866,4831,10736885760,70959104
88.35,717631488,nan,nan,nan,nan
89.85,717631488,2508856,4831,10736885760,70971392
90.86,994455552,nan,nan,nan,nan
92.86,3846586368,2508054,4831,10736885760,806191104
94.36,7654940672,nan,nan,nan,nan
96.37,9250873344,833594,1601,10736885760,7645470720
97.87,9250897920,nan,nan,nan,nan
99.37,9250897920,2508706,4819,10736885760,71229440
100.37,763723776,nan,nan,nan,nan
101.88,763723776,2508595,4818,10736885760,71217152
102.88,763723776,nan,nan,nan,nan
104.38,763727872,2508610,4818,10736885760,71208960
105.38,763727872,nan,nan,nan,nan
106.88,763727872,2508607,4816,10736885760,71225344
107.89,763727872,nan,nan,nan,nan
109.39,763727872,2508645,4816,10736885760,71217152
110.39,763834368,nan,nan,nan,nan
111.89,763834368,2508596,4814,10736885760,71225344
112.89,763834368,nan,nan,nan,nan
114.40,763834368,2508619,4816,10736885760,71225344
115.40,763834368,nan,nan,nan,nan
116.90,763834368,2508662,4815,10736885760,71225344
117.90,763834368,nan,nan,nan,nan
119.40,763834368,2508713,4816,10736885760,71221248
120.41,1011298304,nan,nan,nan,nan
122.41,3815309312,2507576,4816,10736885760,823480320
123.91,7562932224,nan,nan,nan,nan
125.92,9251139584,859910,1650,10736885760,7532974080
127.42,9251139584,nan,nan,nan,nan
128.92,9251139584,2508567,4810,10736885760,71225344
129.92,797532160,nan,nan,nan,nan
131.43,797532160,2508659,4810,10736885760,71225344
132.43,797532160,nan,nan,nan,nan
133.93,797532160,2508624,4809,10736885760,71225344
134.93,797532160,nan,nan,nan,nan
136.43,797569024,2508647,4808,10736885760,71225344
137.44,797569024,nan,nan,nan,nan
