time,rss,small,huge,cached,total
0.00,914898944,nan,nan,nan,nan
0.85,914898944,4034407,7863,17179336704,118542336
2.04,795484160,nan,nan,nan,nan
3.54,795484160,4034155,7863,17179336704,118538240
4.54,795717632,nan,nan,nan,nan
6.04,795918336,4033847,7863,17179336704,118542336
7.04,796491776,nan,nan,nan,nan
8.54,796491776,4033406,7863,17179336704,118530048
9.54,796491776,nan,nan,nan,nan
11.05,796491776,4032965,7863,17179336704,118542336
12.05,796491776,nan,nan,nan,nan
13.55,796491776,4032842,7863,17179336704,118546432
14.55,796491776,nan,nan,nan,nan
16.05,796491776,4032653,7863,17179336704,118538240
17.05,796491776,nan,nan,nan,nan
18.56,796647424,4032464,7863,17179336704,118665216
19.56,798752768,nan,nan,nan,nan
21.06,798752768,4032275,7862,17179336704,118673408
22.06,798752768,nan,nan,nan,nan
23.56,798752768,4032212,7862,17179336704,118804480
24.56,798752768,nan,nan,nan,nan
26.06,798752768,4032086,7862,17179336704,118800384
27.06,798752768,nan,nan,nan,nan
28.57,798752768,4032023,7862,17179336704,118800384
29.57,798822400,nan,nan,nan,nan
31.07,798863360,4031960,7862,17179336704,118800384
32.07,798863360,nan,nan,nan,nan
33.57,798863360,4031897,7862,17179336704,118800384
34.57,799080448,nan,nan,nan,nan
36.08,799084544,4031834,7862,17179336704,118804480
37.08,799084544,nan,nan,nan,nan
38.58,799084544,4031778,7862,17179336704,118784000
39.58,799084544,nan,nan,nan,nan
41.08,799084544,4031715,7862,17179336704,118800384
42.08,799121408,nan,nan,nan,nan
43.59,799121408,4031400,7862,17179336704,118800384
44.59,799121408,nan,nan,nan,nan
46.09,799121408,4031337,7862,17179336704,118931456
47.09,801218560,nan,nan,nan,nan
48.59,801218560,4031274,7861,17179336704,118923264
49.60,801587200,nan,nan,nan,nan
51.10,801587200,4031149,7861,17179336704,118927360
52.10,801746944,nan,nan,nan,nan
53.60,801755136,4031086,7861,17179336704,118935552
54.60,801755136,nan,nan,nan,nan
56.10,801755136,4030960,7861,17179336704,118931456
57.11,801755136,nan,nan,nan,nan
58.61,801755136,4030897,7861,17179336704,118935552
59.61,801820672,nan,nan,nan,nan
61.11,801820672,4030771,7861,17179336704,118931456
62.11,801824768,nan,nan,nan,nan
63.61,801824768,4030582,7861,17179336704,118927360
64.61,803954688,nan,nan,nan,nan
66.11,803954688,4030393,7860,17179336704,119062528
67.12,803954688,nan,nan,nan,nan
68.62,803954688,4030015,7860,17179336704,119062528
69.62,803954688,nan,nan,nan,nan
71.12,803954688,4029827,7860,17179336704,119062528
72.12,803954688,nan,nan,nan,nan
73.62,803954688,4029827,7860,17179336704,119058432
74.62,803954688,nan,nan,nan,nan
76.12,803954688,4029764,7860,17179336704,119066624
77.12,804220928,nan,nan,nan,nan
78.62,804220928,4029701,7860,17179336704,119062528
79.62,804220928,nan,nan,nan,nan
81.13,804220928,4029701,7860,17179336704,119062528
82.13,804220928,nan,nan,nan,nan
83.63,804220928,4029701,7860,17179336704,119062528
84.63,804220928,nan,nan,nan,nan
86.13,804220928,4029575,7860,17179336704,119066624
87.13,804220928,nan,nan,nan,nan
88.63,804220928,4029575,7860,17179336704,119054336
89.64,804220928,nan,nan,nan,nan
91.14,804220928,4029456,7860,17179336704,119197696
92.14,804220928,nan,nan,nan,nan
93.64,804233216,4029330,7859,17179336704,119320576
94.64,804233216,nan,nan,nan,nan
96.14,804233216,4029204,7859,17179336704,119328768
97.14,806330368,nan,nan,nan,nan
98.65,806330368,4029204,7859,17179336704,119316480
99.65,806330368,nan,nan,nan,nan
101.15,806330368,4030854,7859,17179336704,119328768
102.15,806334464,nan,nan,nan,nan
103.65,806346752,4030728,7859,17179336704,119312384
104.65,806346752,nan,nan,nan,nan
106.15,806350848,4030476,7859,17179336704,119316480
107.15,806350848,nan,nan,nan,nan
108.66,806350848,4030288,7859,17179336704,119320576
109.66,806387712,nan,nan,nan,nan
111.16,806387712,4030225,7859,17179336704,119320576
112.16,806387712,nan,nan,nan,nan
113.66,806387712,4029483,7859,17179336704,119316480
114.66,808484864,nan,nan,nan,nan
116.17,808484864,4029169,7858,17179336704,119455744
117.17,808484864,nan,nan,nan,nan
118.67,808484864,4029107,7858,17179336704,119443456
119.67,808488960,nan,nan,nan,nan
121.17,808488960,4028981,7858,17179336704,119459840
122.17,808488960,nan,nan,nan,nan
123.68,808488960,4030706,7858,17179336704,119439360
124.68,808488960,nan,nan,nan,nan
126.18,808488960,4030517,7858,17179336704,119459840
127.18,808488960,nan,nan,nan,nan
128.68,808488960,4030330,7858,17179336704,119455744
129.69,808488960,nan,nan,nan,nan
