time,rss,small,huge,cached,total
0.00,603615232,nan,nan,nan,nan
1.03,603615232,2504069,4884,10736885760,69529600
2.21,603840512,nan,nan,nan,nan
3.71,603848704,2503502,4883,10736885760,69529600
4.71,603848704,nan,nan,nan,nan
6.21,604119040,2503439,4883,10736885760,69521408
7.21,604119040,nan,nan,nan,nan
8.72,606216192,2503251,4882,10736885760,69529600
9.72,606478336,nan,nan,nan,nan
11.22,606478336,2503062,4882,10736885760,69529600
12.22,606478336,nan,nan,nan,nan
13.72,606478336,2502936,4882,10736885760,69517312
14.72,608849920,nan,nan,nan,nan
16.22,608980992,2502817,4882,10736885760,69529600
17.23,608980992,nan,nan,nan,nan
18.73,608980992,2502628,4881,10736885760,69525504
19.73,611078144,nan,nan,nan,nan
21.23,611078144,2502502,4881,10736885760,69648384
22.73,6057668608,nan,nan,nan,nan
24.73,9234874368,1278988,2492,10736885760,6265597952
26.24,9234874368,nan,nan,nan,nan
27.74,8203075584,2503771,4853,10736885760,70639616
28.74,7129333760,nan,nan,nan,nan
30.24,7129333760,2503275,4853,10736885760,70627328
31.24,6055591936,nan,nan,nan,nan
32.74,6055591936,2503023,4853,10736885760,70639616
33.74,5032202240,nan,nan,nan,nan
35.24,4361113600,2502834,4853,10736885760,70631424
36.24,4361117696,nan,nan,nan,nan
37.74,3690029056,2502645,4853,10736885760,70635520
38.75,3018940416,nan,nan,nan,nan
40.25,3018940416,2502267,4853,10736885760,70639616
41.25,2347851776,nan,nan,nan,nan
42.75,2347851776,2502141,4853,10736885760,70631424
43.75,1676763136,nan,nan,nan,nan
45.25,1676763136,2501952,4853,10736885760,70639616
46.25,1005674496,nan,nan,nan,nan
47.76,670130176,2501700,4853,10736885760,70766592
48.76,670130176,nan,nan,nan,nan
50.26,670130176,2501637,4853,10736885760,70762496
51.76,5957050368,nan,nan,nan,nan
53.77,9239093248,1300108,2522,10736885760,6126346240
55.27,8226230272,nan,nan,nan,nan
56.77,8226230272,2502422,4841,10736885760,70766592
57.77,7152492544,nan,nan,nan,nan
59.27,7152504832,2502178,4841,10736885760,70770688
60.28,6078763008,nan,nan,nan,nan
61.78,6078763008,2501807,4841,10736885760,70770688
62.78,5046964224,nan,nan,nan,nan
64.28,4375875584,2501618,4841,10736885760,70897664
65.28,4375875584,nan,nan,nan,nan
66.78,3704786944,2501429,4841,10736885760,70893568
67.79,3033698304,nan,nan,nan,nan
69.29,3033698304,2501366,4841,10736885760,70893568
70.29,2362609664,nan,nan,nan,nan
71.79,2362609664,2501177,4841,10736885760,70901760
72.79,1691521024,nan,nan,nan,nan
74.29,1020432384,2500988,4841,10736885760,70901760
75.29,1020432384,nan,nan,nan,nan
76.80,693276672,2500799,4841,10736885760,70889472
77.80,693276672,nan,nan,nan,nan
79.30,693276672,2500673,4841,10736885760,70901760
80.30,1104334848,nan,nan,nan,nan
82.31,5946658816,2500421,4841,10736885760,1208172544
83.81,9241300992,nan,nan,nan,nan
85.81,8194822144,1353381,770,10736885760,2572562432
86.81,8194822144,nan,nan,nan,nan
88.31,7121080320,2501975,3990,10736885760,70897664
89.31,7121080320,nan,nan,nan,nan
90.82,6047338496,2501534,3990,10736885760,71028736
91.82,5019824128,nan,nan,nan,nan
93.32,5019824128,2501478,3990,10736885760,71163904
94.32,4497633280,nan,nan,nan,nan
95.82,4497633280,2501037,3990,10736885760,71163904
96.83,4055146496,nan,nan,nan,nan
98.33,3518279680,2502011,4047,10736885760,71159808
99.33,3518279680,nan,nan,nan,nan
100.83,2981408768,2501759,4047,10736885760,71155712
101.83,2444537856,nan,nan,nan,nan
103.34,2444537856,2501633,4047,10736885760,71163904
104.34,2360651776,nan,nan,nan,nan
105.84,2360651776,2501381,4047,10736885760,71163904
106.84,2360651776,nan,nan,nan,nan
108.34,2360651776,2501255,4047,10736885760,71163904
109.34,2360651776,nan,nan,nan,nan
110.85,2360651776,2501318,4047,10736885760,71163904
112.35,6295035904,nan,nan,nan,nan
114.35,9241534464,1224949,2372,10736885760,6459428864
115.85,9241534464,nan,nan,nan,nan
117.35,8199249920,2503381,4499,10736885760,71290880
118.35,7930814464,nan,nan,nan,nan
119.86,7125508096,2502940,4499,10736885760,71290880
120.86,6051766272,nan,nan,nan,nan
122.36,6051766272,2502688,4499,10736885760,71294976
123.36,5135310848,nan,nan,nan,nan
124.86,5135310848,2502373,4499,10736885760,71278592
125.86,4598439936,nan,nan,nan,nan
127.37,4061569024,2502314,4499,10736885760,71294976
128.37,4061372416,nan,nan,nan,nan
129.87,3524501504,2502125,4499,10736885760,71294976
130.87,2987630592,nan,nan,nan,nan
132.38,2987630592,2501936,4499,10736885760,71286784
133.38,2450726912,nan,nan,nan,nan
134.88,2450726912,2501685,4499,10736885760,71282688
135.88,1913856000,nan,nan,nan,nan
137.38,1410539520,2501496,4499,10736885760,71290880
138.38,1410514944,nan,nan,nan,nan
139.88,1410514944,2501370,4499,10736885760,71282688
140.89,1425199104,nan,nan,nan,nan
142.89,5913182208,2500870,4499,10736885760,1328885760
144.39,9243426816,nan,nan,nan,nan
146.39,9243426816,1122734,763,10736885760,3543924736
147.39,8326971392,nan,nan,nan,nan
148.90,8326971392,2500528,3562,10736885760,71421952
149.90,7387435008,nan,nan,nan,nan
151.40,7387435008,2500411,3562,10736885760,71426048
152.40,6447910912,nan,nan,nan,nan
153.91,5554524160,2500222,3562,10736885760,71426048
154.91,5554507776,nan,nan,nan,nan
