IterTime,Bandwidth
0.069010,10433.267622
0.069022,10431.429637
0.068829,10460.734146
0.068732,10475.466399
0.068751,10472.596528
0.068782,10467.841091
0.068782,10467.877376
0.068638,10489.802945
0.068680,10483.393956
0.068687,10482.338681
0.068666,10485.541551
0.068611,10493.921939
0.068586,10497.788716
0.068583,10498.226644
0.068600,10495.599625
0.068759,10471.361877
0.068755,10471.979166
0.068733,10475.321052
0.068728,10476.084172
0.068711,10478.665071
0.068843,10458.560480
0.068713,10478.374202
0.068674,10484.303847
0.068596,10496.256256
0.068579,10498.847105
0.068771,10469.510447
0.068577,10499.139111
0.068666,10485.541551
0.068529,10506.517669
0.068703,10479.901444
0.068598,10495.927930
0.068603,10495.161916
0.068869,10454.613963
0.068937,10444.345270
0.068858,10456.279102
0.068785,10467.405695
0.068719,10477.465340
0.068693,10481.392753
0.068848,10457.836125
0.068824,10461.458903
0.068642,10489.219986
0.068783,10467.695955
0.068861,10455.844667
0.068807,10464.032599
0.068875,10453.745405
0.068945,10443.081158
0.068731,10475.648090
0.068799,10465.265522
0.068751,10472.560211
0.068687,10482.338681
0.068780,10468.167663
0.068792,10466.317362
0.068878,10453.274996
0.068942,10443.550649
0.068773,10469.220086
0.068721,10477.174538
0.068682,10483.066434
0.068789,10466.788945
0.068828,10460.879090
0.068648,10488.272815
0.068876,10453.564473
0.068641,10489.365719
0.068723,10476.847404
0.068839,10459.176260
0.068963,10440.373377
0.068963,10440.373377
0.068757,10471.688668
0.068880,10452.985535
0.068739,10474.412720
0.068833,10460.081952
0.068787,10467.115451
0.068860,10455.989474
0.068848,10457.799910
0.068896,10450.561927
0.068971,10439.146312
0.068826,10461.168988
0.068799,10465.265522
0.068690,10481.902078
0.068714,10478.192417
0.068739,10474.412720
0.068691,10481.720170
0.068775,10468.929741
0.068709,10478.955956
0.068747,10473.177641
0.068767,10470.127518
0.068821,10461.930048
0.068737,10474.703369
0.068653,10487.544339
0.068745,10473.468221
0.068919,10447.055112
0.068842,10458.741584
0.068744,10473.649842
0.068709,10478.955956
0.068675,10484.158254
0.068734,10475.175708
0.068785,10467.405695
0.068963,10440.373377
0.070036,10280.436831
0.069042,10428.439791
0.068764,10470.563141
0.068814,10463.017469
0.068789,10466.788945
0.068874,10453.890154
0.068931,10445.212266
0.069036,10429.340167
0.068884,10452.370483
0.068741,10474.085759
0.069168,10409.424222
0.068859,10456.170490
0.068753,10472.269680
0.068806,10464.213893
0.068792,10466.317362
0.068858,10456.315307
0.068874,10453.853967
0.068816,10462.691219
0.068926,10445.971006
0.068726,10476.374914
0.068785,10467.405695
0.069214,10402.503849
0.068836,10459.647200
0.068826,10461.168988
0.068786,10467.260571
0.068741,10474.085759
0.068821,10461.930048
0.068844,10458.415601
0.068756,10471.833915
0.068749,10472.850757
0.068855,10456.749781
0.068793,10466.208541
0.070584,10200.638000
0.068908,10448.717844
0.068919,10447.018971
0.068906,10449.043223
0.068951,10442.214515
0.068992,10436.007782
0.068953,10441.925666
0.068856,10456.604952
0.069046,10427.827624
0.068887,10451.900198
0.069003,10434.349092
0.069467,10364.623463
0.068857,10456.460127
0.068992,10435.971718
0.068897,10450.381106
0.069012,10432.979268
0.068824,10461.458903
0.068906,10449.007069
0.068979,10437.955613
0.068949,10442.503380
0.069071,10424.084169
0.069356,10381.226813
0.068857,10456.423922
0.068778,10468.457965
0.068910,10448.428635
0.068809,10463.742542
0.068950,10442.322838
0.068923,10446.440758
0.068926,10445.971006
0.068936,10444.489759
0.068901,10449.766360
0.068952,10442.070089
0.069543,10353.288239
0.069100,10419.696232
0.068874,10453.853967
0.069010,10433.267622
0.068941,10443.731234
0.068848,10457.799910
0.068909,10448.573238
0.068941,10443.695117
0.068921,10446.765995
0.068880,10452.949353
0.068909,10448.573238
0.069270,10394.089902
0.068857,10456.460127
0.068899,10450.091805
0.068869,10454.650156
0.069067,10424.659910
0.068908,10448.717844
0.069129,10415.311987
0.068824,10461.495143
0.068955,10441.564627
0.068926,10446.007139
0.068937,10444.345270
0.069209,10403.256397
0.068939,10444.020183
0.068890,10451.429956
0.069044,10428.151704
0.068835,10459.792113
0.068975,10438.532888
0.068918,10447.199676
0.068913,10447.958705
0.069021,10431.609803
0.068958,10441.131414
0.069028,10430.564927
0.069368,10379.407117
0.069077,10423.148725
0.068812,10463.307486
0.069012,10432.979268
0.068859,10456.134286
0.068855,10456.749781
0.068930,10445.392909
0.068868,10454.758736
0.068849,10457.691266
0.068997,10435.214430
0.068913,10447.958705
0.069366,10379.728193
0.068836,10459.647200
0.068892,10451.140597
0.068940,10443.875707
0.068842,10458.741584
0.068899,10450.091805
0.068963,10440.373377
0.068903,10449.477093
0.068845,10458.270726
0.068909,10448.573238
0.068883,10452.515195
0.069382,10377.302773
0.068949,10442.503380
0.068877,10453.419733
0.068893,10450.995923
0.069022,10431.429637
0.068955,10441.600730
0.068885,10452.189599
0.068863,10455.555063
0.068894,10450.851254
0.068926,10445.971006
0.069481,10362.560668
0.068941,10443.695117
0.068965,10440.084630
0.068863,10455.518864
0.068997,10435.250489
0.068904,10449.332466
0.068948,10442.647819
