IterTime,Bandwidth
0.069112,10417.898964
0.068975,10438.532888
0.069055,10426.495510
0.069031,10430.096603
0.068989,10436.476638
0.069231,10399.960327
0.069105,10418.941304
0.069005,10434.024628
0.068963,10440.373377
0.068973,10438.893717
0.068967,10439.759808
0.069080,10422.681066
0.069082,10422.393296
0.068902,10449.621725
0.068868,10454.794930
0.068993,10435.827464
0.069023,10431.321541
0.068918,10447.199676
0.068874,10453.890154
0.068953,10441.889561
0.069527,10355.702445
0.069050,10427.215529
0.069097,10420.127668
0.068937,10444.309148
0.069069,10424.372031
0.068963,10440.373377
0.068928,10445.681949
0.069102,10419.372678
0.068975,10438.568969
0.068870,10454.505385
0.069010,10433.267622
0.068997,10435.214430
0.068962,10440.553852
0.069101,10419.516477
0.068988,10436.584842
0.068884,10452.370483
0.068934,10444.742625
0.069060,10425.739596
0.068926,10445.971006
0.068897,10450.381106
0.068857,10456.460127
0.069083,10422.249418
0.068952,10442.070089
0.068889,10451.574641
0.069128,10415.455674
0.068909,10448.573238
0.069056,10426.315521
0.069038,10429.052030
0.068954,10441.745144
0.068989,10436.440571
0.069088,10421.494120
0.068986,10436.909465
0.068959,10440.987017
0.068879,10453.094081
0.068882,10452.659910
0.069054,10426.639506
0.068923,10446.440758
0.069109,10418.294309
0.068916,10447.524961
0.068949,10442.467271
0.069121,10416.533455
0.068962,10440.517756
0.068969,10439.471095
0.069158,10410.967322
0.068976,10438.388563
0.068979,10437.955613
0.069069,10424.372031
0.069344,10383.011449
0.069167,10409.603629
0.069166,10409.711276
0.069153,10411.721094
0.069180,10407.630496
0.069047,10427.683596
0.069173,10408.706658
0.069005,10434.024628
0.069138,10413.947156
0.069090,10421.206416
0.069122,10416.353809
0.069119,10416.820901
0.069172,10408.814286
0.069224,10401.034903
0.069141,10413.480322
0.069078,10423.004825
0.069252,10396.809519
0.068976,10438.424644
0.069100,10419.660280
0.069146,10412.762198
0.069028,10430.564927
0.069121,10416.533455
0.069104,10419.049144
0.069058,10426.027550
0.069134,10414.557694
0.069276,10393.195602
0.069113,10417.719271
0.069157,10411.110889
0.069061,10425.559633
0.069103,10419.228882
0.069053,10426.783506
0.068968,10439.651539
0.069128,10415.455674
0.069129,10415.311987
0.069206,10403.722315
0.069078,10423.004825
0.069073,10423.724363
0.069032,10429.952511
0.069149,10412.295471
0.069197,10405.084467
0.069062,10425.415667
0.069010,10433.267622
0.069099,10419.840040
0.069054,10426.603506
0.068961,10440.698236
0.069236,10399.208256
0.069026,10430.853148
0.069072,10423.904263
0.069035,10429.484241
0.068955,10441.600730
0.068965,10440.048537
0.068983,10437.378402
0.069004,10434.204884
0.069104,10419.049144
0.069121,10416.533455
0.069079,10422.860930
0.069100,10419.660280
0.069095,10420.451269
0.069541,10353.572205
0.068197,10557.684224
0.068189,10558.902397
0.068168,10562.115292
0.068232,10552.261230
0.068144,10565.847658
0.068243,10550.528522
0.068214,10555.027367
0.068250,10549.459689
0.068286,10543.897881
0.068052,10580.136285
0.068181,10560.120851
0.068187,10559.197754
0.068187,10559.197754
0.068322,10538.305160
0.068099,10572.839077
0.068276,10545.444285
0.068103,10572.209841
0.068181,10560.120851
0.068226,10553.183114
0.068202,10556.872265
0.068282,10544.486934
0.068247,10549.938794
0.068136,10567.104691
