IterTime,Bandwidth
0.053246,13522.137107
0.053493,13459.699241
0.053455,13469.244404
0.053398,13483.677863
0.053439,13473.270634
0.053401,13482.895259
0.053419,13478.382004
0.053409,13480.848876
0.053438,13473.571196
0.053422,13477.600014
0.053490,13460.479156
0.053424,13477.058690
0.053487,13461.199157
0.053458,13468.523542
0.053388,13486.146673
0.053648,13420.818431
0.053428,13476.096442
0.053439,13473.330746
0.053424,13477.058690
0.053482,13462.459344
0.053406,13481.631243
0.053410,13480.668342
0.053472,13464.980426
0.053449,13470.746447
0.053552,13444.898025
0.053519,13453.163515
0.053449,13470.806536
0.053467,13466.241321
0.053444,13472.068522
0.053468,13466.001133
0.053470,13465.520781
0.053374,13489.700939
0.053438,13473.571196
0.053413,13479.825917
0.053698,13408.364436
0.053437,13473.811655
0.053422,13477.539865
0.053444,13472.068522
0.053498,13458.439571
0.053421,13477.840617
0.053440,13473.090304
0.053455,13469.244404
0.053466,13466.481519
0.053445,13471.828126
0.053461,13467.742695
0.053485,13461.739208
0.053439,13473.270634
0.053478,13463.479668
0.053417,13478.863274
0.053400,13483.136050
0.053438,13473.571196
0.053427,13476.336991
0.053561,13442.623803
0.053705,13406.578677
0.053425,13476.818115
0.053487,13461.199157
0.053425,13476.818115
0.053450,13470.566184
0.053382,13487.712729
0.053458,13468.463473
0.053489,13460.719147
0.053409,13480.909054
0.053419,13478.321848
0.053470,13465.460739
0.053474,13464.500147
0.053467,13466.241321
0.053518,13453.403246
0.053419,13478.382004
0.053487,13461.199157
0.053436,13474.052122
0.053494,13459.459286
0.053464,13467.021994
0.053664,13416.823483
0.053445,13471.768028
0.053441,13472.789764
0.053447,13471.287265
0.053460,13468.043010
0.053426,13476.577549
0.053437,13473.811655
0.053418,13478.622635
0.053577,13438.615865
0.053446,13471.527642
0.053502,13457.420010
0.053446,13471.587738
0.053464,13466.961939
0.053419,13478.382004
0.053466,13466.481519
0.053435,13474.292598
0.053441,13472.849871
0.053455,13469.304479
0.053462,13467.502453
0.053625,13426.546683
0.053498,13458.439571
0.053453,13469.785101
0.053486,13461.499180
0.053417,13478.863274
0.053458,13468.523542
0.053410,13480.608165
0.053470,13465.460739
0.053420,13478.141382
0.053424,13477.058690
0.053443,13472.308928
0.053405,13481.871989
0.053459,13468.283272
0.053409,13480.848876
0.053446,13471.527642
0.053459,13468.283272
0.053424,13477.058690
0.053664,13416.823483
0.053433,13474.833701
0.053723,13402.056885
0.053442,13472.549342
0.053423,13477.359420
0.053466,13466.481519
0.053456,13469.004108
0.053403,13482.413701
0.053423,13477.359420
0.053383,13487.411536
0.053435,13474.352719
0.053393,13484.882048
0.053479,13463.239578
0.053432,13475.074205
0.053528,13450.886497
0.053438,13473.571196
0.053420,13478.081228
0.053423,13477.299273
0.053447,13471.347358
0.053447,13471.287265
0.053482,13462.459344
0.053446,13471.527642
0.053646,13421.295598
0.053473,13464.740282
0.053422,13477.600014
0.053453,13469.785101
0.053442,13472.549342
0.053452,13470.025424
0.053537,13448.670140
0.053407,13481.390505
0.053477,13463.779793
0.053425,13476.818115
0.053414,13479.585243
0.053411,13480.367464
0.053409,13480.909054
0.053434,13474.533083
0.053405,13481.871989
0.053388,13486.206900
0.053381,13487.893451
0.053464,13467.021994
0.053425,13476.818115
0.053690,13410.329319
0.053527,13451.126146
0.053446,13471.587738
0.053426,13476.637689
0.053418,13478.562477
0.053430,13475.615370
0.053434,13474.593205
0.053452,13470.025424
0.053403,13482.413701
0.053436,13474.052122
0.053418,13478.562477
0.053425,13476.878258
0.053471,13465.220578
0.053403,13482.413701
0.053411,13480.367464
0.053601,13432.578563
0.053383,13487.411536
0.053402,13482.654475
0.053436,13474.052122
0.053689,13410.567526
0.053468,13466.001133
0.053477,13463.719767
0.053429,13475.855902
0.053432,13475.074205
0.053418,13478.622635
0.053434,13474.593205
0.053424,13477.058690
0.053421,13477.840617
0.053468,13466.001133
0.053489,13460.719147
0.053403,13482.353508
0.053416,13479.103922
0.053394,13484.701407
0.053463,13467.262219
0.053400,13483.136050
0.053469,13465.760952
0.053428,13476.096442
0.053429,13475.795768
0.053673,13414.558748
0.053503,13457.180136
0.053426,13476.577549
0.053490,13460.479156
0.053491,13460.179178
0.054708,13160.779911
0.053452,13470.085507
0.053472,13464.980426
0.053474,13464.500147
0.053398,13483.617660
0.053460,13468.043010
0.053399,13483.376851
0.053504,13456.940271
0.053438,13473.511083
0.053442,13472.549342
0.053453,13469.785101
0.053402,13482.654475
0.053476,13463.959874
0.053427,13476.336991
0.053839,13373.213177
0.053436,13474.052122
0.053456,13469.004108
